SERFF#,State,Group_Code,Company_Code,Company_Code_all,Objection_letter_date,Objectionletter#,Objection#,Objection,download_week
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/06/2025,Objection_letter5,objection4,"Objection 4           - Explanatory Memorandum (Supporting Document)           Comments: Please amend your Form Filing Summary of Changes document to show the correct form number. The last form number shown on your Form Filing Summary of Changes document does not match the form number shown on the PDF attachment. HOM-7236T/XEP 12/24 and HOM-7236/TXEP 12/24 are not the same. SERFF Tracking #: LBPM-134367641 State Tracking #: S726812 Company Tracking #: 24-TX-S-HO-F-MULTI-RFSH- RS1 State: Texas First Filing Company: Safeco Insurance Company of Indiana, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 24-TX-S-HO-F-MULTI-RFSH-RS1/24-TX-S-HO-F-MULTI-RFSH-RS1 PDF Pipeline for SERFF Tracking Number LBPM-134367641 Generated 02/20/2025 07:21 AM",2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/06/2025,Objection_letter5,objection5,Objection 5           - Explanatory Memorandum (Supporting Document)           Comments: Please amend your Form Filing Summary of Changes document to show the correct replaced form numbers. The replaced form numbers shown on your Form Filing Summary of Changes document do not match the replaced form numbers shown on the PDF attachments. CHO-6548/TXEP 12/24 and CHO-6548/TXEP 10/24 are not the same. HOM-7236/TXEP 12/24 and HOM-7236/TXEP 10/24 are not the same.,2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/06/2025,Objection_letter5,objection6,"Objection 6           Comments: By post submission update please revise Item 8 of the State Specific tab, by providing the TDI file numbers or SERFF tracking numbers of the previously approved policy forms that you will use these endorsements with for each of the companies listed in this filing. You showed TDI file numbers S673856 and S678855. Per our records, these numbers correspond only to American Economy Insurance Company, NAIC number 19690. Please show the previously approved TDI file number or SERFF tracking number for Safeco Insurance Company of Indiana, NAIC number 11215 as well. If you referenced the policy form, provide the TDI file number for your Reference filing.",2025-02-24
TX_LBPM-134413687,TX,111,19690,[19690],No objections,No objections,No objections,No objections,2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],01/07/2025,Objection_letter1,objection1,"Objection 1           - Lemonade Renters Form, LEM 04, 11 24 (Form)           Comments: Page 4, Section I - Property Coverages, A. 4. Property Not Covered, a. ""Articles separately described and specifically insured, regardless of the limit for which they are insured, in this or other insurance;"" This is anti-stacking language. You should be able to comply with our requirements by either removing ""or any other insurance."" OR stating that this coverage is excess over any other insurance. Anti-stacking requirements can be found on our website at https://www.tdi.texas.gov/commercial/pcckhome.html Please revise this policy form or the Special Provisions for consistency.",2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],01/07/2025,Objection_letter1,objection2,"Objection 2           - Lemonade Renters Form, LEM 04, 11 24 (Form)           Comments: Page 9, Section I - Exclusions, 1. c. pollutants We require three exceptions for pollution exclusions: a. Loss caused by pollutants that escape from heating and air conditioning systems and appliances (HVAC). b. Loss caused by common household chemicals used to maintain the residence premises. c. Loss caused by pollutants released from a hostile fire. A hostile fire is a fire which becomes uncontrollable or breaks out from where it was intended to be. Please revise policy form or Special Provisions to include the pollution exceptions above.",2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],01/07/2025,Objection_letter1,objection3,"Objection 3           - Lemonade Renters Form, LEM 04, 11 24 (Form)           Comments: Page 12, Section I - Conditions, D. Loss Settlement, 1. Eligible Property, ""a. Covered losses to the following property are settled at replacement cost at the time of the loss:"" For replacement cost coverage, the cost of replacement should not be determined at the time of loss. Replacement cost coverage is conditioned on completion of repair or replacement, and it is intended to cover the insured for the SERFF Tracking #: LEMO-134323240 State Tracking #: S726061 Company Tracking #: LIC-HO-TX-2411F State: Texas Filing Company: Lemonade Insurance Company TOI/Sub-TOI: 04.0 Homeowners/04.0004 Tenant Homeowners Product Name: Homeowners Project Name/Number: Homeowners/LIC-HO-TX-2411F PDF Pipeline for SERFF Tracking Number LEMO-134323240 Generated 02/20/2025 07:21 AM  reasonable cost of that repair or replacement. The cost of repair or replacement often changes before repair or replacement can actually be completed.  For example, the price of materials and labor often tends to increase in the aftermath of a large event. Please remove ""at the time of loss"" in this policy form or the Special Provisions.",2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],01/07/2025,Objection_letter1,objection4,"Objection 4           - Lemonade Renters Form, LEM 04, 11 24 (Form)           Comments: Page 12, Section I - Conditions, D. Loss Settlement, 3. Replacement Cost Loss Settlement Condition, a. (1) and (2) ""at the time of loss"" For replacement cost coverage, the cost of replacement should not be determined at the time of loss. Replacement cost coverage is conditioned on completion of repair or replacement, and it is intended to cover the insured for the reasonable cost of that repair or replacement. The cost of repair or replacement often changes before repair or replacement can actually be completed.  For example, the price of materials and labor often tends to increase in the aftermath of a large event. Please remove ""at the time of loss"" from a. (1) and (2) in this policy form or the Special Provisions.",2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],01/07/2025,Objection_letter1,objection5,"Objection 5           - Lemonade Renters Form, LEM 04, 11 24 (Form)           Comments: Page 13, Section I - Conditions, D. Loss Settlement, ""4. Covered property losses are settled at Replacement Cost value at the time of loss but not more than the amount required to repair or replace."" For replacement cost coverage, the cost of replacement should not be determined at the time of loss. Replacement cost coverage is conditioned on completion of repair or replacement, and it is intended to cover the insured for the reasonable cost of that repair or replacement. The cost of repair or replacement often changes before repair or replacement can actually be completed.  For example, the price of materials and labor often tends to increase in the aftermath of a large event. Please remove ""at the time of loss"" in this policy form or the Special Provisions.",2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],01/07/2025,Objection_letter1,objection6,Objection 6           - Coverage Comparison (Supporting Document)           Comments: Please add marked copies for any changes made.,2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],12/13/2024,Objection_letter2,objection1,"Objection 1           - Lemonade Renters Form, LEM 04, 11 24 (Form)           Comments: Page 9, Section I - Perils Insured Against, ""15. Sudden and Accidental Damage from Artificially Generated Electrical Current"" Lemonade Homeowners Form (LEM 03 05 23) & Lemonade Condo Form (LEM 06 05 23) have a limitation added to the peril above: ""This peril does not include loss to electronic components or circuitry that is a part of appliances, fixtures, computers, home entertainment units or other types of electronic apparatus."" I want to confirm if this is intentionally omitted from the Renters form or if it is an oversight.",2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],12/13/2024,Objection_letter2,objection2,"Objection 2           - Benefits Endorsement, LEM-3050, (11-24) (Form)           Comments: Please answer the following questions regarding the above form: (a) Specify what these benefits are. Was this information included in the Rate/Rule filing? (b) Are these benefits provided from ACE Property and Casualty or third parties? If third parties, who is that? (c) How are customers made aware of the offer? (d) Does the customer have to opt in? Can they opt out? (e) How do you determine what benefits a customer gets? (f) How does the customer qualify for the benefits? In your response, please explain how the company will comply with the following statues: Insurance Code Sections 544.052, 1806.053, 1952.301 (a), 1952.302, and 1806.104 (b) and (c).",2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],12/11/2024,Objection_letter3,objection1,"This filing is assigned to me for review. Thank you for your responses to the previous objections, and the amendment you submitted. The objection below needs to be addressed. Please note our review is not complete, and we may have additional comments or questions.      Objection 1           Comments: Per Insurance Code Chapter 2301 & Filings Made Easy Guide Page 18: Policy forms and endorsements subject to prior approval must be submitted to TDI at least 60 days before the effective date of the filing. This filing was submitted on November 22, 2024. The effective date must be January 22, 2025, or after. a. Please send a post submission update correcting the effective date on the General Information tab - effective date field and filing description. b. Please revise Explanatory Memo for consistency.",2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],11/26/2024,Objection_letter4,objection1,Objection 1           - Form Usage Table (Supporting Document)           Comments: Please send a revised Form Usage Table correcting the endorsement name; or correct the endorsement name on the PDF attachment. The name on the Form Usage Table doesnt match the name on the Endorsement. Homeowners Renters Form and Lemonade Renters Form are not the same.,2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],11/26/2024,Objection_letter4,objection2,Objection 2           - Explanatory Memorandum (Supporting Document)           Comments: Please amend your Explanatory Memorandum or the PDF attachment to show the correct form name. The form name on the Explanatory Memorandum does not match the PDF attachment. Homeowners Renters Form and Lemonade Renters Form are not the same.,2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],11/26/2024,Objection_letter4,objection3,Objection 3           - Form Usage Table (Supporting Document)           Comments: Please send a revised Form Usage Table correcting the form number. The form number on the Form Usage Table doesnt match the form number on the Endorsement. LEM-2050 (11-24) and LEM-3050 (11-24) are not the same.,2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],11/26/2024,Objection_letter4,objection4,Objection 4 SERFF Tracking #: LEMO-134323240 State Tracking #: S726061 Company Tracking #: LIC-HO-TX-2411F State: Texas Filing Company: Lemonade Insurance Company TOI/Sub-TOI: 04.0 Homeowners/04.0004 Tenant Homeowners Product Name: Homeowners Project Name/Number: Homeowners/LIC-HO-TX-2411F PDF Pipeline for SERFF Tracking Number LEMO-134323240 Generated 02/20/2025 07:21 AM            - Explanatory Memorandum (Supporting Document)           Comments: Please amend your Explanatory Memorandum or the PDF attachment to show the correct form number. The form number on the Explanatory Memorandum does not match the PDF attachment. LEM-2050 (11-24) and LEM-3050 (11-24) are not the same.,2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],11/26/2024,Objection_letter4,objection5,"Objection 5           - Explanatory Memorandum (Supporting Document)           Comments: Please amend your Explanatory Memorandum so that it contains: (1) a description of the policy forms or endorsements, and (2) an explanation of each policy form and endorsement's use, which may include for example, the type of risk or risks for which the forms or endorsements will be used.",2025-02-24
TX_LEMO-134323240,TX,5032,16023,[16023],11/26/2024,Objection_letter4,objection6,"Objection 6           Comments: On Item 8 of the State Specific tab, send a post submission update removing the current information and entering ""N/A"". You are submitting a Policy Form filing, so Item 8 does not need to be completed. Otherwise, provide an explanation.",2025-02-24
